condition,seed,refinement_level,setting_left,setting_right,G,expected_relation,holdout_edge
ambiguous_partial_preservation,3103,0,epsilon,epsilon,-2.47059309899e-17,0,False
ambiguous_partial_preservation,3103,0,epsilon,zeta,0.224951903712,1,True
ambiguous_partial_preservation,3103,0,zeta,alpha,0.738206757533,1,False
ambiguous_partial_preservation,3103,0,zeta,beta,0.10359306356,0,False
ambiguous_partial_preservation,3103,0,zeta,gamma,0.230226075933,0.35,False
ambiguous_partial_preservation,3103,0,zeta,delta,-0.638981588136,0,False
ambiguous_partial_preservation,3103,0,zeta,epsilon,-0.224951903712,-1,False
ambiguous_partial_preservation,3103,0,zeta,zeta,2.33550298358e-17,0,False
ambiguous_partial_preservation,3103,1,alpha,alpha,0,0,False
ambiguous_partial_preservation,3103,1,alpha,beta,0.722091360458,1,True
ambiguous_partial_preservation,3103,1,alpha,gamma,0.577378990867,0,False
ambiguous_partial_preservation,3103,1,alpha,delta,0.432385073241,0.45,False
ambiguous_partial_preservation,3103,1,alpha,epsilon,-0.558680586701,0,False
ambiguous_partial_preservation,3103,1,alpha,zeta,-0.724842040685,-1,False
ambiguous_partial_preservation,3103,1,beta,alpha,-0.722091360458,-1,False
ambiguous_partial_preservation,3103,1,beta,beta,4.78315990342e-17,0,False
ambiguous_partial_preservation,3103,1,beta,gamma,0.189786807028,1,False
ambiguous_partial_preservation,3103,1,beta,delta,0.57949381662,0,False
ambiguous_partial_preservation,3103,1,beta,epsilon,-0.155629050153,0,False
ambiguous_partial_preservation,3103,1,beta,zeta,-0.112952568116,0,False
ambiguous_partial_preservation,3103,1,gamma,alpha,-0.577378990867,0,False
ambiguous_partial_preservation,3103,1,gamma,beta,-0.189786807028,-1,False
ambiguous_partial_preservation,3103,1,gamma,gamma,0,0,False
ambiguous_partial_preservation,3103,1,gamma,delta,0.749166223242,1,True
ambiguous_partial_preservation,3103,1,gamma,epsilon,-0.12179103864,0,False
ambiguous_partial_preservation,3103,1,gamma,zeta,-0.168710010955,-0.35,False
ambiguous_partial_preservation,3103,1,delta,alpha,-0.432385073241,-0.45,False
ambiguous_partial_preservation,3103,1,delta,beta,-0.57949381662,0,False
ambiguous_partial_preservation,3103,1,delta,gamma,-0.749166223242,-1,False
ambiguous_partial_preservation,3103,1,delta,delta,1.6538049094e-18,0,False
ambiguous_partial_preservation,3103,1,delta,epsilon,0.773991575699,1,False
ambiguous_partial_preservation,3103,1,delta,zeta,0.643780769987,0,False
ambiguous_partial_preservation,3103,1,epsilon,alpha,0.558680586701,0,False
ambiguous_partial_preservation,3103,1,epsilon,beta,0.155629050153,0,False
ambiguous_partial_preservation,3103,1,epsilon,gamma,0.12179103864,0,False
ambiguous_partial_preservation,3103,1,epsilon,delta,-0.773991575699,-1,False
ambiguous_partial_preservation,3103,1,epsilon,epsilon,0,0,False
ambiguous_partial_preservation,3103,1,epsilon,zeta,0.201531338605,1,True
ambiguous_partial_preservation,3103,1,zeta,alpha,0.724842040685,1,False
ambiguous_partial_preservation,3103,1,zeta,beta,0.112952568116,0,False
ambiguous_partial_preservation,3103,1,zeta,gamma,0.168710010955,0.35,False
ambiguous_partial_preservation,3103,1,zeta,delta,-0.643780769987,0,False
ambiguous_partial_preservation,3103,1,zeta,epsilon,-0.201531338605,-1,False
ambiguous_partial_preservation,3103,1,zeta,zeta,0,0,False
ambiguous_partial_preservation,3103,2,alpha,alpha,1.77118369458e-18,0,False
ambiguous_partial_preservation,3103,2,alpha,beta,0.766943733094,1,True
ambiguous_partial_preservation,3103,2,alpha,gamma,0.580951022641,0,False
ambiguous_partial_preservation,3103,2,alpha,delta,0.479042296898,0.45,False
ambiguous_partial_preservation,3103,2,alpha,epsilon,-0.612173827725,0,False
ambiguous_partial_preservation,3103,2,alpha,zeta,-0.756706013654,-1,False
ambiguous_partial_preservation,3103,2,beta,alpha,-0.766943733094,-1,False
ambiguous_partial_preservation,3103,2,beta,beta,0,0,False
ambiguous_partial_preservation,3103,2,beta,gamma,0.148852888998,1,False
ambiguous_partial_preservation,3103,2,beta,delta,0.605561550665,0,False
ambiguous_partial_preservation,3103,2,beta,epsilon,-0.072751486158,0,False
ambiguous_partial_preservation,3103,2,beta,zeta,-0.0725898283143,0,False
ambiguous_partial_preservation,3103,2,gamma,alpha,-0.580951022641,0,False
ambiguous_partial_preservation,3103,2,gamma,beta,-0.148852888998,-1,False
ambiguous_partial_preservation,3103,2,gamma,gamma,-2.28667318313e-17,0,False
ambiguous_partial_preservation,3103,2,gamma,delta,0.754050517287,1,True
ambiguous_partial_preservation,3103,2,gamma,epsilon,-0.0844222378024,0,False
ambiguous_partial_preservation,3103,2,gamma,zeta,-0.170206063652,-0.35,False
ambiguous_partial_preservation,3103,2,delta,alpha,-0.479042296898,-0.45,False
ambiguous_partial_preservation,3103,2,delta,beta,-0.605561550665,0,False
ambiguous_partial_preservation,3103,2,delta,gamma,-0.754050517287,-1,False
ambiguous_partial_preservation,3103,2,delta,delta,1.69985371259e-18,0,False
ambiguous_partial_preservation,3103,2,delta,epsilon,0.76041783845,1,False
ambiguous_partial_preservation,3103,2,delta,zeta,0.635846903263,0,False
ambiguous_partial_preservation,3103,2,epsilon,alpha,0.612173827725,0,False
ambiguous_partial_preservation,3103,2,epsilon,beta,0.072751486158,0,False
ambiguous_partial_preservation,3103,2,epsilon,gamma,0.0844222378024,0,False
ambiguous_partial_preservation,3103,2,epsilon,delta,-0.76041783845,-1,False
ambiguous_partial_preservation,3103,2,epsilon,epsilon,0,0,False
ambiguous_partial_preservation,3103,2,epsilon,zeta,0.18070679106,1,True
ambiguous_partial_preservation,3103,2,zeta,alpha,0.756706013654,1,False
ambiguous_partial_preservation,3103,2,zeta,beta,0.0725898283143,0,False
ambiguous_partial_preservation,3103,2,zeta,gamma,0.170206063652,0.35,False
ambiguous_partial_preservation,3103,2,zeta,delta,-0.635846903263,0,False
ambiguous_partial_preservation,3103,2,zeta,epsilon,-0.18070679106,-1,False
ambiguous_partial_preservation,3103,2,zeta,zeta,0,0,False
ambiguous_partial_preservation,3103,3,alpha,alpha,3.48474686828e-18,0,False
ambiguous_partial_preservation,3103,3,alpha,beta,0.736916470562,1,True
ambiguous_partial_preservation,3103,3,alpha,gamma,0.570222797748,0,False
ambiguous_partial_preservation,3103,3,alpha,delta,0.485206641255,0.45,False
ambiguous_partial_preservation,3103,3,alpha,epsilon,-0.625741565413,0,False
ambiguous_partial_preservation,3103,3,alpha,zeta,-0.745635260414,-1,False
ambiguous_partial_preservation,3103,3,beta,alpha,-0.736916470562,-1,False
ambiguous_partial_preservation,3103,3,beta,beta,1.19662706982e-17,0,False
ambiguous_partial_preservation,3103,3,beta,gamma,0.202437213676,1,False
ambiguous_partial_preservation,3103,3,beta,delta,0.561164966944,0,False
ambiguous_partial_preservation,3103,3,beta,epsilon,-0.133600494521,0,False
ambiguous_partial_preservation,3103,3,beta,zeta,-0.106141571795,0,False
ambiguous_partial_preservation,3103,3,gamma,alpha,-0.570222797748,0,False
ambiguous_partial_preservation,3103,3,gamma,beta,-0.202437213676,-1,False
ambiguous_partial_preservation,3103,3,gamma,gamma,0,0,False
ambiguous_partial_preservation,3103,3,gamma,delta,0.721721623834,1,True
ambiguous_partial_preservation,3103,3,gamma,epsilon,-0.119027380157,0,False
ambiguous_partial_preservation,3103,3,gamma,zeta,-0.196308305969,-0.35,False
ambiguous_partial_preservation,3103,3,delta,alpha,-0.485206641255,-0.45,False
ambiguous_partial_preservation,3103,3,delta,beta,-0.561164966944,0,False
ambiguous_partial_preservation,3103,3,delta,gamma,-0.721721623834,-1,False
ambiguous_partial_preservation,3103,3,delta,delta,0,0,False
ambiguous_partial_preservation,3103,3,delta,epsilon,0.750125776279,1,False
ambiguous_partial_preservation,3103,3,delta,zeta,0.603448571276,0,False
ambiguous_partial_preservation,3103,3,epsilon,alpha,0.625741565413,0,False
ambiguous_partial_preservation,3103,3,epsilon,beta,0.133600494521,0,False
ambiguous_partial_preservation,3103,3,epsilon,gamma,0.119027380157,0,False
ambiguous_partial_preservation,3103,3,epsilon,delta,-0.750125776279,-1,False
ambiguous_partial_preservation,3103,3,epsilon,epsilon,2.48587604783e-17,0,False
ambiguous_partial_preservation,3103,3,epsilon,zeta,0.192843269831,1,True
ambiguous_partial_preservation,3103,3,zeta,alpha,0.745635260414,1,False
ambiguous_partial_preservation,3103,3,zeta,beta,0.106141571795,0,False
ambiguous_partial_preservation,3103,3,zeta,gamma,0.196308305969,0.35,False
ambiguous_partial_preservation,3103,3,zeta,delta,-0.603448571276,0,False
ambiguous_partial_preservation,3103,3,zeta,epsilon,-0.192843269831,-1,False
ambiguous_partial_preservation,3103,3,zeta,zeta,2.47949577257e-17,0,False
